datetime,city,state,country,shape,duration_seconds
2013-05-05 22:00:00,aylmer gatineau (canada),qc,,light,10.0
2013-05-05 22:00:00,corralitos,ca,us,unknown,30.0
2013-05-05 23:00:00,west haven,ut,,fireball,15.0
2013-05-05 23:20:00,portland,or,us,teardrop,3600.0
2013-05-05 23:30:00,yukon,ok,us,rectangle,108.0
2014-05-05 01:15:00,lancaster,pa,us,circle,120.0
2014-05-05 02:31:00,kuna,id,us,circle,600.0
2014-05-05 03:20:00,byron,ga,us,circle,3000.0
2014-05-05 09:40:00,vallejo,ca,us,sphere,120.0
2014-05-05 16:00:00,anchorage,ak,us,,10800.0
2014-05-05 19:30:00,honolulu,hi,us,changing,120.0
2014-05-05 20:09:00,nashville,tn,us,triangle,300.0
2014-05-05 20:30:00,boca raton,fl,us,triangle,300.0
2014-05-05 22:30:00,collegeville,pa,us,disk,180.0
2014-05-05 22:45:00,grand rapids,mi,us,triangle,5.0
2014-05-05 23:04:00,west seneca,ny,,circle,10.0
2014-05-05 23:16:00,santa rosa beach,fl,us,fireball,480.0
2014-05-05 23:45:00,coral springs,fl,us,light,1200.0
1978-05-06 21:00:00,barrington,il,us,triangle,600.0
1979-05-06 01:00:00,watson,la,us,disk,300.0
1979-05-06 21:00:00,panama city beach,fl,us,light,5400.0
1987-05-06 18:15:00,el paso,tx,us,disk,20.0
1993-05-06 02:00:00,glasgow (uk/scotland),,gb,triangle,30.0
1995-05-06 21:00:00,watertown,ct,us,light,120.0
1996-05-06 20:00:00,new york city,ny,us,light,7200.0
1996-05-06 20:00:00,new york city (queens),ny,us,light,7200.0
1996-05-06 22:00:00,tampa,fl,us,,7200.0
1997-05-06 17:25:00,seattle,wa,us,disk,420.0
1998-05-06 13:30:00,auburn,wa,us,sphere,720.0
1998-05-06 23:30:00,manito (2 miles north of),il,us,triangle,90.0
1999-05-06 04:30:00,cranston,ri,us,egg,3.0
1999-05-06 13:30:00,anchorage,ak,us,disk,90.0
1999-05-06 16:34:00,east derry,nh,us,light,90.0
1999-05-06 17:33:00,memphis,tn,us,other,1.0
1999-05-06 20:00:00,delhi,co,us,changing,300.0
1999-05-06 23:00:00,vincennes,in,us,circle,45.0
1999-05-06 23:50:00,little rock,ar,us,triangle,600.0
2000-05-06 05:05:00,triborough bridge (looking over the bronx),ny,,light,2.0
2000-05-06 21:18:00,kamloops (canada),bc,ca,triangle,1800.0
2000-05-06 21:30:00,bloomingburgh,ny,,light,2.0
2000-05-06 21:38:00,broad creek,nc,us,unknown,60.0
2000-05-06 22:00:00,braintree,ma,us,light,600.0
2000-05-06 23:30:00,costa mesa,ca,us,disk,4.0
2001-05-06 01:20:00,las vegas (70 miles from),nv,us,light,3.0
2001-05-06 01:27:00,laporte,in,us,other,17.0
2001-05-06 04:00:00,amanzimtoti (south africa),,,disk,3000.0
2001-05-06 14:00:00,dania beach,fl,us,rectangle,1200.0
2001-05-06 19:30:00,sussex,nj,us,changing,1800.0
2001-05-06 20:30:00,seattle,wa,us,other,600.0
2001-05-06 21:00:00,arcadia,ca,us,fireball,15.0
2001-05-06 21:09:00,oakland,ca,us,formation,10.0
2001-05-06 21:30:00,santa rosa,ca,us,unknown,10.0
2001-05-06 23:17:00,everett,wa,us,teardrop,5.0
2002-05-06 04:00:00,cochran,ga,us,light,300.0
2002-05-06 09:00:00,lake elsinore,ca,us,fireball,60.0
2002-05-06 12:00:00,iron mountian,mi,,disk,480.0
2002-05-06 15:50:00,st. louis (kirkwood),mo,us,disk,180.0
2002-05-06 20:40:00,union grove,al,us,circle,15.0
2002-05-06 21:10:00,western springs,il,us,light,7.0
2003-05-06 00:15:00,yakima,wa,us,sphere,5.0
2003-05-06 12:15:00,birmingham (uk/england),,gb,teardrop,300.0
2003-05-06 12:45:00,chesapeake,va,us,cigar,12.0
2003-05-06 21:30:00,placerville,ca,us,diamond,600.0
2003-05-06 21:45:00,north delta (canada),bc,,fireball,2.0
2003-05-06 21:49:00,ventura,ca,us,circle,45.0
2003-05-06 22:30:00,oxford (uk/england),,gb,light,60.0
2003-05-06 23:00:00,kent,wa,us,flash,180.0
2003-05-06 23:00:00,mantua,oh,us,other,1440.0
2003-05-06 23:00:00,mason,oh,us,other,1440.0
2004-05-06 01:14:00,big lake,mn,us,diamond,10.0
2004-05-06 03:00:00,san leandro,ca,us,oval,1200.0
2004-05-06 03:45:00,boise,id,us,oval,120.0
2004-05-06 09:00:00,emlenton,pa,us,other,3600.0
2004-05-06 09:52:00,alpharetta,ga,us,sphere,20.0
2004-05-06 12:59:00,bakersfield,ca,us,unknown,360.0
2004-05-06 17:15:00,charlotte,nc,us,changing,25.0
2004-05-06 19:25:00,goedehoop&#44strand (south africa),,,fireball,60.0
2004-05-06 21:00:00,clarksville,tx,us,sphere,600.0
2004-05-06 21:00:00,cleveland,ms,us,unknown,1800.0
2004-05-06 21:00:00,joplin,mo,us,changing,7200.0
2004-05-06 22:00:00,surprise,az,us,light,900.0
2004-05-06 23:20:00,gravenhurst (canada),on,ca,triangle,10.0
2005-05-06 00:30:00,portsmouth (uk/england),,gb,cigar,300.0
2005-05-06 18:30:00,emerald (near) (qld&#44 australia),,au,triangle,120.0
2005-05-06 21:00:00,sedona,az,us,light,300.0
2005-05-06 23:19:00,blue springs,mo,us,unknown,420.0
2006-05-06 01:00:00,ankara (turkey),,,circle,360.0
2006-05-06 01:00:00,orlando,fl,us,formation,600.0
2006-05-06 04:45:00,maysville,ok,us,light,30.0
2006-05-06 05:30:00,southport (uk/england),,gb,,45.0
2006-05-06 07:45:00,westminster,co,us,light,15.0
2006-05-06 11:30:00,sierra vista,az,us,unknown,420.0
2006-05-06 12:00:00,dubai (united arab republic),,,cigar,10.0
2006-05-06 12:00:00,uk/wales,,,triangle,10.0
2006-05-06 14:00:00,evans,ny,,cylinder,60.0
2006-05-06 14:30:00,east brunswick,nj,us,circle,300.0
2006-05-06 16:30:00,redford,mi,us,sphere,900.0
2006-05-06 18:00:00,fort myers,fl,us,sphere,900.0
2006-05-06 21:30:00,lake wales,fl,us,formation,300.0
2006-05-06 22:00:00,maupin,or,us,light,180.0
2006-05-06 22:10:00,ajax (canada),on,ca,light,180.0
2006-05-06 22:10:00,vero beach,fl,us,circle,30.0
2006-05-06 22:20:00,newburgh,ny,us,light,30.0
2006-05-06 22:40:00,still river,ma,us,light,480.0
2006-05-06 23:00:00,omaha,ne,us,triangle,120.0
2006-05-06 23:45:00,winona,mn,us,formation,5.0
2007-05-06 09:45:00,missoula,mt,us,cone,300.0
2007-05-06 12:30:00,waldorf,md,us,cigar,300.0
2007-05-06 12:35:00,kalamazoo,mi,us,cone,600.0
2007-05-06 15:30:00,new york city (queens),ny,us,oval,2700.0
2007-05-06 16:45:00,flint,mi,us,other,480.0
2007-05-06 18:00:00,canadensis,pa,us,changing,300.0
2007-05-06 22:00:00,corona,ca,us,triangle,120.0
2007-05-06 22:30:00,plano,tx,us,rectangle,300.0
2008-05-06 00:30:00,mt. washington,ky,us,light,30.0
2008-05-06 03:00:00,west hartford,ct,us,light,7200.0
2008-05-06 06:30:00,dryden,ny,us,triangle,30.0
2008-05-06 16:30:00,chicago,il,us,changing,600.0
2008-05-06 23:00:00,goshen,in,us,oval,240.0
2009-05-06 00:15:00,cardiff (uk/wales),,gb,teardrop,120.0
2009-05-06 00:45:00,lindstrom,mn,us,light,300.0
2009-05-06 19:01:00,seoul (korea),,,disk,5.0
2009-05-06 21:30:00,lake havasu city,az,us,light,5.0
2009-05-06 21:36:00,federal way,wa,us,,0.2
2009-05-06 22:00:00,mohawk valley mtns.,az,,light,900.0
2010-05-06 00:00:00,mt. vernon,oh,us,sphere,10.0
2010-05-06 12:30:00,charlotte,nc,us,oval,720.0
2010-05-06 20:00:00,jacksonville,fl,us,triangle,73800.0
2010-05-06 21:00:00,anderson,mo,us,unknown,3600.0
2010-05-06 21:15:00,kissimmee,fl,us,triangle,240.0
2010-05-06 21:20:00,sacramento,ca,us,light,360.0
2010-05-06 21:30:00,hadley,ma,us,light,180.0
2010-05-06 22:00:00,proctorville,oh,us,light,7200.0
2010-05-06 23:23:00,fairfield,ca,us,unknown,120.0
2011-05-06 09:12:00,laporte,in,us,oval,1.0
2011-05-06 09:15:00,lexington,ma,us,triangle,25.0
2011-05-06 14:00:00,hunlock creek,pa,us,triangle,30.0
2011-05-06 20:56:00,topanga canyon,ca,,light,240.0
2011-05-06 21:45:00,mendocino,ca,us,fireball,300.0
2011-05-06 22:10:00,huntsville,al,us,triangle,5.0
2011-05-06 22:45:00,sherbrooke (canada),qc,ca,triangle,5.0
2011-05-06 23:20:00,colchester,vt,us,chevron,180.0
2012-05-06 01:00:00,plymouth,in,us,circle,300.0
2012-05-06 05:00:00,cape town (south africa),,,fireball,30.0
2012-05-06 14:00:00,torrance,ca,us,unknown,300.0
2012-05-06 15:30:00,vinton,ia,us,triangle,120.0
2012-05-06 19:55:00,oak lawn,il,us,unknown,240.0
2012-05-06 20:55:00,el dorado hills,ca,us,light,300.0
2012-05-06 21:00:00,apopka,fl,us,fireball,1800.0
2012-05-06 21:25:00,sparks,nv,us,light,240.0
2012-05-06 21:35:00,danville,va,us,unknown,1800.0
2012-05-06 22:00:00,rock stream,ny,us,sphere,60.0
2012-05-06 22:00:00,saint anne,il,us,oval,1200.0
2012-05-06 22:34:00,westville,il,us,circle,660.0
2012-05-06 22:52:00,washington&#44 d.c.,dc,,sphere,3.0
2012-05-06 22:56:00,paducah,ky,us,light,4.0
2012-05-06 23:39:00,waterbury,ct,us,disk,900.0
2012-05-06 23:55:00,chatham,il,us,disk,240.0
2013-05-06 00:00:00,princeton,tx,us,teardrop,180.0
2013-05-06 00:10:00,hobart (australia),,au,light,60.0
2013-05-06 05:30:00,orlando,fl,us,formation,10.0
2013-05-06 05:45:00,florence,sc,us,changing,180.0
2013-05-06 16:50:00,gardner,ma,us,light,1200.0
2013-05-06 22:00:00,st. albans,vt,us,disk,120.0
2013-05-06 23:00:00,cresco,ia,us,triangle,5.0
2013-05-06 23:26:00,federal way,wa,us,fireball,1408.0
2013-05-06 23:45:00,uk/england,,,unknown,6.0
2014-05-06 01:00:00,hernando,ms,us,light,15.0
2014-05-06 03:58:00,oxford,mi,us,light,30.0
2014-05-06 20:08:00,grand bay,al,us,circle,30.0
2014-05-06 20:35:00,gadsden,al,us,cylinder,600.0
2014-05-06 21:00:00,ellensburg,wa,us,light,300.0
2014-05-06 21:30:00,hanahan,sc,us,diamond,1200.0
2014-05-06 21:32:00,ancaster (canada),on,ca,triangle,240.0
2014-05-06 22:15:00,shreveport,la,us,other,10.0
2014-05-06 22:30:00,st. louis,mo,us,fireball,2.0
2014-05-06 23:00:00,liberty,sc,us,oval,3600.0
2014-05-06 23:00:00,melbourne,fl,us,sphere,45.0
2014-05-06 00:00:00,bocholt (germany),,de,circle,240.0
1958-05-07 10:00:00,north hollywood,ca,us,circle,432000.0
1963-05-07 03:00:00,lynn,ma,us,disk,21600.0
1972-05-07 00:00:00,essex (uk/england),,gb,unknown,180.0
1975-05-07 02:00:00,lodi,oh,us,light,135.0
1978-05-07 21:50:00,grand prairie,tx,us,triangle,60.0
1981-05-07 09:00:00,santiago (chile),,,light,120.0
1989-05-07 11:50:00,talladega (super speedway),al,us,rectangle,60.0
1993-05-07 20:00:00,sedona,az,us,formation,1800.0
1994-05-07 09:00:00,long beach,ca,us,oval,1200.0
1995-05-07 01:00:00,phoenix,az,us,formation,1200.0
1995-05-07 01:30:00,gresham,or,us,,10.0
1995-05-07 10:00:00,surrey (canada),bc,ca,other,3.0
1995-05-07 18:00:00,emmelshausen (germany),,de,unknown,7200.0
1996-05-07 20:00:00,fresno,ca,us,,300.0
1996-05-07 21:15:00,snelling,ca,us,,1200.0
1996-05-07 21:40:00,tempe,az,us,,40.0
1996-05-07 21:45:00,coos bay,or,us,,300.0
1997-05-07 01:00:00,santa monica,ca,us,disk,120.0
1997-05-07 19:30:00,adelaide (south australia),,au,triangle,5.0
1997-05-07 20:00:00,corapeake,nc,us,flash,300.0
1999-05-07 00:30:00,cherry grove (fire island),ny,us,changing,300.0
1999-05-07 10:00:00,phoenix,az,us,sphere,15.0
1999-05-07 21:00:00,ozamiz city&#44 philis (philippines),,,triangle,5.0
1999-05-07 21:30:00,toronto (canada),on,ca,egg,30.0
1999-05-07 22:30:00,roy,ut,us,changing,1440.0
2000-05-07 03:45:00,portland,or,us,other,5.0
2000-05-07 08:00:00,laguna beach,ca,us,disk,3600.0
2000-05-07 11:45:00,lahore (pakistan),,,rectangle,60.0
2000-05-07 13:00:00,greenville,de,us,other,45.0
2000-05-07 16:30:00,worcester county,ma,us,unknown,180.0
2000-05-07 19:00:00,london (ne) (uk/england),,gb,,30.0
2000-05-07 20:00:00,mazatlan (mexico),,,,1200.0
2000-05-07 22:12:00,edinburg,il,us,triangle,300.0
2000-05-07 22:45:00,evansville,in,us,diamond,10.0
2001-05-07 20:10:00,penn valley/lake wildwood,ca,,triangle,180.0
2001-05-07 22:10:00,peterborough (canada),on,ca,triangle,2100.0
2002-05-07 04:00:00,seattle,wa,us,other,180.0
2002-05-07 20:55:00,albany,ca,us,chevron,45.0
2002-05-07 21:30:00,marksville,la,us,triangle,180.0
2002-05-07 21:30:00,san francisco,ca,us,changing,5400.0
2002-05-07 23:23:00,winnipeg (canada),mb,ca,other,1800.0
2002-05-07 23:30:00,winnipeg (canada),mb,ca,,1800.0
2003-05-07 02:00:00,jonesboro,ar,us,diamond,30.0
2003-05-07 17:00:00,europe,,,unknown,5.0
2003-05-07 21:05:00,ada,ok,us,rectangle,180.0
2003-05-07 21:30:00,boca raton,fl,us,triangle,120.0
2003-05-07 22:30:00,newmarket (canada),on,ca,triangle,120.0
2003-05-07 22:30:00,northridge,ca,us,cigar,120.0
2004-05-07 01:00:00,fort walton beach,fl,us,light,15.0
2004-05-07 02:05:00,cumming,ga,us,unknown,40.0
2004-05-07 10:25:00,north lauderdale,fl,us,oval,600.0
2004-05-07 15:35:00,pompano beach,fl,us,triangle,480.0
2004-05-07 21:00:00,carterville,il,us,light,120.0
2004-05-07 21:00:00,nevada (on a highway in),nv,,triangle,600.0
2004-05-07 21:00:00,rockford,il,us,sphere,2496.0
2004-05-07 21:15:00,boonville,in,us,sphere,360.0
2004-05-07 21:15:00,new orleans,la,us,light,60.0
2004-05-07 21:23:00,durand,il,us,other,2400.0
2004-05-07 22:00:00,houston,tx,us,other,30.0
2004-05-07 22:35:00,bremerton,wa,us,other,180.0
2004-05-07 23:45:00,san antonio,tx,us,light,900.0
2004-05-07 23:48:00,bangkok (thailand),,,light,900.0
2005-05-07 15:40:00,laconia,nh,us,disk,10.0
2005-05-07 17:08:00,corrales,nm,us,sphere,60.0
2005-05-07 21:00:00,mexico city (d.f.) (mexico),,,light,60.0
2005-05-07 21:15:00,sedona/verde valley,az,,light,300.0
2005-05-07 21:45:00,johnson city,tn,us,fireball,20.0
2005-05-07 21:55:00,warminster,pa,us,light,2.0
2005-05-07 22:00:00,sedona/verde valley,az,,light,900.0
2006-05-07 00:00:00,idaho falls,id,us,triangle,60.0
2006-05-07 07:40:00,largo,fl,us,circle,25.0
2006-05-07 09:30:00,spokane,wa,us,disk,300.0
2006-05-07 12:20:00,amboy wasington,wa,,oval,420.0
2006-05-07 16:25:00,old forge,pa,us,formation,1800.0
2006-05-07 18:17:00,chicago,il,us,sphere,60.0
2006-05-07 20:50:00,palmdale,ca,us,unknown,1800.0
2006-05-07 21:00:00,new washington,in,us,unknown,37800.0
2006-05-07 21:30:00,brookville/trotwood,oh,,triangle,900.0
2006-05-07 21:30:00,davenport,ia,us,light,60.0
2006-05-07 22:50:00,springhill (canada),ns,ca,light,420.0
2007-05-07 00:00:00,albany,or,us,triangle,5.0
2007-05-07 00:10:00,atlantic ocean,,,light,45.0
2007-05-07 04:00:00,kitchener (canada),on,ca,triangle,180.0
2007-05-07 05:25:00,lakeville,ma,us,light,30.0
2007-05-07 14:01:00,new york city (whitestone),ny,us,sphere,10.0
2007-05-07 19:10:00,tauranga (new zealand),,,,120.0
2007-05-07 20:10:00,kansas city,mo,us,other,2700.0
2007-05-07 21:00:00,west plains,mo,,light,1800.0
2007-05-07 22:00:00,villa rica,ga,us,unknown,900.0
2007-05-07 22:50:00,reedsport,or,us,circle,5.0
2007-05-07 23:00:00,savannah,tn,us,cigar,60.0
2007-05-07 23:30:00,tualatin,or,us,light,2700.0
2007-05-07 00:00:00,chatham,mi,us,diamond,3600.0
2008-05-07 00:15:00,holland,oh,us,circle,4.0
2008-05-07 01:00:00,austintown,oh,us,oval,2.0
2008-05-07 20:00:00,johns island,sc,us,light,300.0
2008-05-07 21:40:00,kingston (canada),on,ca,light,5.0
2008-05-07 22:00:00,san francisco,ca,us,light,900.0
2008-05-07 22:27:00,millville,nj,us,fireball,6.0
2008-05-07 23:00:00,mansfield,tx,us,light,900.0
2008-05-07 00:00:00,calhoun,ga,us,disk,240.0
2009-05-07 05:30:00,edmonton (canada),ab,ca,light,600.0
2009-05-07 09:20:00,englewood,fl,us,light,900.0
2009-05-07 20:00:00,avon,co,us,disk,15.0
2009-05-07 21:30:00,eagle,co,us,flash,600.0
2010-05-07 01:57:00,gladwin,mi,us,unknown,600.0
2010-05-07 12:00:00,phoenix,az,us,changing,7.0
2010-05-07 17:30:00,luka,ms,,circle,600.0
2010-05-07 21:00:00,oakland,ca,us,unknown,5.0
2010-05-07 21:45:00,san felipe (baja california) (mexico),,,light,1.0
2010-05-07 22:20:00,woodward,ia,us,triangle,1500.0
2010-05-07 22:30:00,newcastle (australia),,au,oval,30.0
2011-05-07 02:30:00,sacramento,ca,us,other,900.0
2011-05-07 12:44:00,douglaston,ny,us,triangle,60.0
2011-05-07 20:30:00,chicago,il,us,circle,120.0
2011-05-07 21:11:00,toronto (canada),on,ca,formation,600.0
2011-05-07 21:30:00,cambria,ny,,unknown,6.0
2011-05-07 21:30:00,charleston,me,us,other,80.0
2011-05-07 21:30:00,toronto (canada),on,ca,formation,30.0
2011-05-07 21:45:00,phoenix,az,us,oval,30.0
2011-05-07 23:45:00,phoenix,az,us,changing,1200.0
2011-05-07 00:00:00,winona,mn,us,egg,120.0
2012-05-07 00:30:00,lakeland,fl,us,sphere,600.0
2012-05-07 01:00:00,sheffield (uk/england),,gb,oval,180.0
2012-05-07 01:50:00,las vegas,nv,us,oval,600.0
2012-05-07 20:35:00,portland,or,us,egg,180.0
2012-05-07 21:00:00,cary,nc,us,other,300.0
2012-05-07 21:17:00,ventura,ca,us,formation,10.0
2012-05-07 21:30:00,delaware,oh,us,circle,120.0
2012-05-07 22:00:00,hoodsport,wa,us,formation,3600.0
2012-05-07 22:40:00,milwaukee,wi,us,diamond,300.0
2013-05-07 01:40:00,san francisco,ca,us,light,2.0
2013-05-07 14:30:00,santee,ca,us,disk,120.0
2013-05-07 18:00:00,pell city,al,us,oval,300.0
2013-05-07 21:00:00,three-points,az,,circle,1200.0
2013-05-07 21:00:00,villa ridge,mo,us,circle,120.0
2013-05-07 22:00:00,coatesville,pa,us,circle,120.0
2013-05-07 22:00:00,country club hills,il,us,flash,2.0
2013-05-07 22:02:00,st. cloud,mn,us,unknown,30.0
2013-05-07 22:45:00,branford,ct,us,light,180.0
2013-05-07 23:00:00,lima,oh,us,fireball,300.0
2014-05-07 00:00:00,detroit,mi,us,fireball,180.0
2014-05-07 03:30:00,calera,al,us,circle,240.0
2014-05-07 09:30:00,port richey,fl,us,unknown,1.0
2014-05-07 11:56:00,heswall (uk/england),yt,gb,triangle,40.0
2014-05-07 15:00:00,san jose,ca,us,disk,30.0
2014-05-07 17:30:00,lakeville,mn,us,oval,90.0
2014-05-07 18:25:00,calimesa,ca,us,,5.0
2014-05-07 20:30:00,seagrove beach,fl,us,fireball,60.0
2014-05-07 20:30:00,visalia,ca,us,fireball,180.0
2014-05-07 21:00:00,theodore,al,us,circle,120.0
2014-05-07 21:10:00,naugatuck,ct,us,unknown,300.0
2014-05-07 21:20:00,hillsboro,mo,us,fireball,360.0
2014-05-07 23:30:00,san isidro,nm,,unknown,15.0
1972-05-08 16:00:00,livingston,mt,us,fireball,4.0
1977-05-08 16:00:00,kinder,la,us,sphere,1200.0
1985-05-08 21:30:00,orlando,fl,us,triangle,600.0
1987-05-08 00:00:00,marble falls,tx,us,circle,600.0
1987-05-08 02:00:00,newgale sands (uk/wales),,,light,5.0
1989-05-08 14:00:00,richmond,va,us,cigar,300.0
1991-05-08 04:30:00,lake mead,az,,light,60.0
1994-05-08 22:00:00,el ajusco (mexico),,,oval,10800.0
1995-05-08 23:00:00,lindsey (canada),on,,sphere,2.0
1996-05-08 01:10:00,gardena,ca,us,,300.0
1996-05-08 15:00:00,cocoa beach,fl,us,,240.0
1996-05-08 22:00:00,cle elum,wa,us,,45.0
1997-05-08 01:30:00,sylmar,ca,us,other,600.0
1997-05-08 05:15:00,citrus heights (a suburb of sacramento),ca,us,other,120.0
1997-05-08 22:00:00,auburn,wa,us,triangle,60.0
1998-05-08 19:15:00,new york city (bronx),ny,us,triangle,600.0
1998-05-08 21:40:00,deerfield beach,fl,us,light,600.0
1998-05-08 21:40:00,pompano beach,fl,us,triangle,900.0
1998-05-08 22:00:00,midlothian,il,us,other,300.0
1999-05-08 00:00:00,nikiski,ak,us,other,8.0
1999-05-08 10:12:00,santa ana,ca,us,changing,1200.0
1999-05-08 23:30:00,everett,wa,us,light,600.0
2000-05-08 10:00:00,ponta grossa (brazil),,,disk,45.0
2000-05-08 19:00:00,pompton plains,nj,us,disk,600.0
2000-05-08 21:05:00,kamloops (canada),bc,ca,triangle,600.0
2000-05-08 22:00:00,carpinteria,ca,us,triangle,1800.0
2001-05-08 20:30:00,brisbane (qld&#44 australia),,au,fireball,180.0
2001-05-08 20:50:00,folkestone&#44 kent (uk/england),,,egg,180.0
2002-05-08 17:00:00,meriden,ct,us,other,30.0
2002-05-08 21:00:00,derby (uk/england),,gb,other,1260.0
2002-05-08 21:10:00,gig harbor,wa,us,triangle,10.0
2002-05-08 21:20:00,los angeles,ca,us,cigar,90.0
2002-05-08 21:54:00,oak hill/elmwood/brimfield,il,,sphere,300.0
2003-05-08 00:45:00,clinton,mo,us,circle,240.0
2003-05-08 18:15:00,new orleans,la,us,sphere,8.0
2004-05-08 00:00:00,warren,oh,us,light,300.0
2004-05-08 00:45:00,conklin (canada),ab,ca,triangle,180.0
2004-05-08 01:00:00,los angeles,ca,us,circle,180.0
2004-05-08 01:15:00,new york city (bronx),ny,us,circle,7200.0
2004-05-08 02:00:00,ona,wv,us,triangle,300.0
2004-05-08 04:17:00,terre haute,in,us,circle,5.0
2004-05-08 05:00:00,cerritos,ca,us,sphere,300.0
2004-05-08 09:30:00,wekiva,fl,us,light,1800.0
2004-05-08 11:45:00,cleveland,oh,us,light,30.0
2004-05-08 13:45:00,sherwood,or,us,sphere,1200.0
2004-05-08 14:10:00,tracy,ca,us,disk,4.0
2004-05-08 15:30:00,hamilton (canada),on,ca,cigar,10.0
2004-05-08 21:00:00,minford,oh,us,other,2700.0
2004-05-08 22:00:00,anaheim,ca,us,other,1340.0
2004-05-08 22:50:00,vernal,ut,us,triangle,120.0
2004-05-08 23:15:00,littleton,co,us,formation,45.0
2004-05-08 23:15:00,westcliffe,co,us,triangle,120.0
2004-05-08 23:30:00,gibsonia,pa,us,light,120.0
2004-05-08 23:40:00,knoxville,md,us,triangle,120.0
2005-05-08 11:00:00,phoenix,az,us,sphere,10.0
2005-05-08 20:00:00,vermillion parish,la,,light,120.0
2005-05-08 21:30:00,culver city,ca,us,triangle,20.0
2005-05-08 22:00:00,black canyon city,az,us,unknown,600.0
2006-05-08 23:00:00,wilmington,de,us,triangle,600.0
2006-05-08 23:10:00,bloomington,il,us,unknown,70.0
2006-05-08 23:10:00,bloomington,il,us,unknown,70.0
2007-05-08 00:00:00,middletown,nj,us,cigar,120.0
2007-05-08 01:30:00,lakeview,oh,us,unknown,45.0
2007-05-08 02:00:00,romney,wv,us,unknown,600.0
2007-05-08 08:00:00,atlanta,ga,us,circle,600.0
2007-05-08 08:40:00,san diego,ca,us,cigar,60.0
2007-05-08 15:45:00,new york city (bronx),ny,us,sphere,120.0
2007-05-08 18:21:00,westchester (northern),ny,us,disk,30.0
2007-05-08 21:00:00,lancaster,ca,us,circle,180.0
2007-05-08 21:30:00,north lima,oh,us,formation,20.0
2007-05-08 23:00:00,portland,me,us,light,300.0
2007-05-08 23:15:00,clark,nj,us,cigar,5.0
2007-05-08 23:15:00,larchmont,ny,us,light,10.0
2007-05-08 23:30:00,portland,or,us,sphere,600.0
2007-05-08 23:45:00,north huntingdon,pa,,circle,3600.0
2008-05-08 03:58:00,new waterford (canada),ns,ca,light,300.0
2008-05-08 04:30:00,cudahy,wi,us,circle,300.0
2008-05-08 10:15:00,irvine,ca,us,circle,600.0
2008-05-08 12:36:00,las vegas,nv,us,sphere,720.0
2008-05-08 13:00:00,sedona,az,us,disk,2.0
2008-05-08 13:30:00,ashford,wa,us,disk,180.0
2008-05-08 23:15:00,bremerton,wa,us,light,30.0
2008-05-08 23:25:00,palm springs,ca,us,triangle,120.0
2008-05-08 00:00:00,ashland city,tn,us,unknown,900.0
2009-05-08 00:30:00,santa rosa,ca,us,sphere,300.0
2009-05-08 09:48:00,springfield,mo,us,fireball,6.0
2009-05-08 12:30:00,brookings,sd,us,other,8.0
2009-05-08 19:30:00,las vegas&#44 nevada&#44 airspace,nv,,triangle,900.0
2009-05-08 22:30:00,hartsel,co,us,light,3600.0
2009-05-08 23:00:00,reedville,va,us,unknown,3600.0
2010-05-08 00:15:00,worcester,ma,us,cigar,1200.0
2010-05-08 00:20:00,gardner,ma,us,formation,8.0
2010-05-08 01:00:00,los angeles,ca,us,flash,1.0
2010-05-08 12:45:00,fort hall,id,us,disk,120.0
2010-05-08 17:30:00,casa grande,az,us,circle,5.0
2010-05-08 21:39:00,charlotte,nc,us,light,30.0
2010-05-08 22:11:00,mill valley,ca,us,cigar,5.0
2010-05-08 22:15:00,graham,wa,us,circle,60.0
2010-05-08 22:15:00,graham,wa,us,light,900.0
